state,lat,p,c,borough,city,country_code,country,postcode,col,display_name,lng,suburb,d,city_district
Praha,50.11031,0.0,Mol,,Hlavní město Praha,cz,Česko,198 19,black,"Skorkovská, Horní Počernice, Praha, obvod Praha 9, Hlavní město Praha, Praha, 198 19, Česko",14.57615,Horní Počernice,,obvod Praha 9
Severozápad,50.16951,0.0,RoBiN OIL,,,cz,Česko,356 01,black,"RoBiN OIL Sokolov, 210, Sokolov, okres Sokolov, Karlovarský kraj, Severozápad, 356 01, Česko",12.64821,Sokolov,,
,49.0551,36.5,Oilas,,,cz,Česko,384 27,#009900,"145, Vitějovice, okres Prachatice, 384 27, Česko",14.07366,Vitějovice,před 3 dny,
,49.28755,0.0,Caroil,,,cz,Česko,682 01,black,"809/43, Olomoucká, Vyškov-Předměstí, Vyškov, okres Vyškov, Jihomoravský kraj, 682 01, Česko",17.00748,Vyškov-Předměstí,,
Moravskoslezsko,49.74637,0.0,EuroOil,,,cz,Česko,735 42,black,"EuroOil Horní Těrlicko, Těšínská, Horní Těrlicko, Těrlicko, okres Karviná, Moravskoslezský kraj, Moravskoslezsko, 735 42, Česko",18.48997,,,
,49.20798,0.0,EuroOil,,,cz,Česko,683 10,black,"EuroOil Rousínov, Čechyňská, Čechyně, Rousínov, okres Vyškov, Jihomoravský kraj, 683 10, Česko",16.89435,,,
Střední Čechy,49.94888,33.9,TANK ONO,,,cz,Česko,285 33,#009900,"227, Církvice, okres Kutná Hora, Střední Čechy, 285 33, Česko",15.32607,,Dnes,
Moravskoslezsko,50.00436,0.0,DZ OIL,,,cz,Česko,793 36,black,"DZ OIL Malá Morávka, 445, Dolní Moravice, okres Bruntál, Moravskoslezský kraj, Moravskoslezsko, 793 36, Česko",17.31502,Dolní Moravice,,
Jihovýchod,49.41151,0.0,Eurobit,,,cz,Česko,588 21,black,"Jamenský potok, km 121.8 (P), D1, Kozlov u Jihlavy, Kozlov, okres Jihlava, Kraj Vysočina, Jihovýchod, 588 21, Česko",15.71946,Kozlov u Jihlavy,,
,49.10284,33.9,TANK ONO,,,cz,Česko,664 61,#009900,"Tank Ono - ČS Brno-Popovice, Brněnská, Popovice u Rajhradu, Popovice, okres Brno-venkov, Jihomoravský kraj, 664 61, Česko",16.60338,Popovice u Rajhradu,Dnes,
Žilinský kraj,49.12496,0.0,SLOVNAFT,,,sk,Slovensko,038 61,black,"5386, Vrútky, okres Martin, Žilinský kraj, Stredné Slovensko, 038 61, Slovensko",18.90539,,,
Praha,49.98414,38.9,PR - Pavel Růžička,,Hlavní město Praha,cz,Česko,153 00,#009900,"912/13, Výpadová, Radotín, Praha, obvod Praha 5, Hlavní město Praha, Praha, 153 00, Česko",14.3679,Radotín,Předevčírem,obvod Praha 5
,49.23921,0.0,Shell,,,cz,Česko,342 01,black,"Shell, 379, Hrádecká, Sušice II, Sušice nad Otavou, Sušice, okres Klatovy, Plzeňský kraj, 342 01, Česko",13.5207,Sušice II,,
Praha,50.05113,0.0,Shell,,Hlavní město Praha,cz,Česko,150 00,black,"3363/2d, Strakonická, Zlíchov, Smíchov, Praha, obvod Praha 5, Hlavní město Praha, Praha, 150 00, Česko",14.41107,Smíchov,,obvod Praha 5
,46.20124,0.0,MOL,,Arad,ro,România,310364,black,"Calea Aurel Vlaicu, Ion G. Duca, Arad, 310364, România",21.29237,Ion G. Duca,,
,49.70738,34.0,Avia Expres,,,cz,Česko,330 26,#009900,"U Mexika, Nýřany, okres Plzeň-sever, Plzeňský kraj, 330 26, Česko",13.22615,Nýřany,před 3 dny,
,49.11931,0.0,KM-PRONA,,,cz,Česko,384 81,black,"4, Čkyně, okres Prachatice, 384 81, Česko",13.84225,Čkyně,,
,49.77512,33.9,TANK ONO,,Plzeň,cz,Česko,323 34,#009900,"ONO - Plzeň, Studentská, Studentská, Košutka, Bolevec, Plzeň 1, Plzeň, okres Plzeň-město, Plzeňský kraj, 323 34, Česko",13.36045,Bolevec,Dnes,Plzeň 1
Severovýchod,49.9428,0.0,Orlen,,,cz,Česko,566 01,black,"Orlen express, Husova, Litomyšlské Předměstí, Vysoké Mýto, okres Ústí nad Orlicí, Pardubický kraj, Severovýchod, 566 01, Česko",16.16433,Litomyšlské Předměstí,,
,49.46646,0.0,MEDOS,,,cz,Česko,394 11,black,"Medos, 129, Pacov, okres Pelhřimov, Kraj Vysočina, 394 11, Česko",14.99297,Pacov,,
Střední Morava,49.56081,36.5,AMIGO,,Olomouc,cz,Česko,779 11,#009900,"Dolní novosadská, Nemilany, Olomouc, okres Olomouc, Olomoucký kraj, Střední Morava, 779 11, Česko",17.26242,Nemilany,před 4 dny,
Jihovýchod,49.68176,0.0,SVAN OILs.r.o.,,,cz,Česko,582 41,black,"34711, Olešná u Havlíčkova Brodu, Olešná, okres Havlíčkův Brod, Kraj Vysočina, Jihovýchod, 582 41, Česko",15.53546,Olešná u Havlíčkova Brodu,,
Jihovýchod,49.09739,0.0,Plus Oil,,,cz,Česko,664 91,black,"plus oil, Krumlovská, Ivančice, Alexovice, Ivančice, okres Brno-venkov, Jihomoravský kraj, Jihovýchod, 664 91, Česko",16.37108,Ivančice,,
Moravskoslezsko,49.864,0.0,Progres,,,cz,Česko,735 32,black,"1913, Rybničná, Rychvald, okres Karviná, Moravskoslezský kraj, Moravskoslezsko, 735 32, Česko",18.38738,Rychvald,,
Střední Morava,49.52781,0.0,MOL,,,cz,Česko,751 31,black,"Ruční mytí, ev.844, Hranická, Lipník nad Bečvou-střed, Lipník nad Bečvou, okres Přerov, Olomoucký kraj, Střední Morava, 751 31, Česko",17.59143,Lipník nad Bečvou,,
Severozápad,50.60995,0.0,F1,,,cz,Česko,435 46,black,"341, Hora Svaté Kateřiny, okres Most, Ústecký kraj, Severozápad, 435 46, Česko",13.43268,,,
Střední Morava,49.07551,0.0,ČSAD,,,cz,Česko,763 21,black,"108, Nádražní, Hrádek na Vlárské dráze, Divnice, Slavičín, okres Zlín, Zlínský kraj, Střední Morava, 763 21, Česko",17.89966,,,
Střední Čechy,50.13186,0.0,MOL,,,cz,Česko,272 01,black,"MOL, Kladno - Americká, 118, Kročehlavy, Kladno, okres Kladno, Střední Čechy, 272 01, Česko",14.11204,Kročehlavy,,
Košický kraj,48.703,0.0,Shell,,Košice,sk,Slovensko,040 01,black,"Slovnaft, Alejová, Južné Mesto, Košice - mestská časť Juh, okres Košice IV, Košice, Košický kraj, Východné Slovensko, 040 01, Slovensko",21.24507,Košice - mestská časť Juh,,okres Košice IV
,49.24323,0.0,FORS CS,,,cz,Česko,664 01,black,"Brněnka, Obřanská, Bílovice nad Svitavou, okres Brno-venkov, Jihomoravský kraj, 664 01, Česko",16.66168,Bílovice nad Svitavou,,
Severozápad,50.31915,0.0,KM-PRONA,,,cz,Česko,438 01,black,"2031, Čeradická, Žatec, okres Louny, Ústecký kraj, Severozápad, 438 01, Česko",13.52959,Žatec,,
Severozápad,50.71291,0.0,MOL,,Ústí nad Labem,cz,Česko,400 10,black,"MONETA Money Bank, Všebořice, Ústí nad Labem, okres Ústí nad Labem, Ústecký kraj, Severozápad, 400 10, Česko",13.96947,Všebořice,,
Střední Morava,49.37066,0.0,ČS Brodek,,,cz,Česko,798 07,black,"Brodek u Prostějova, okres Prostějov, Olomoucký kraj, Střední Morava, 798 07, Česko",17.09148,Brodek u Prostějova,,
,49.76648,0.0,OMV,,Plzeň,cz,Česko,323 00,black,"OMV, alej Svobody, Lochotín, Plzeň, Plzeň 1, Plzeň, okres Plzeň-město, Plzeňský kraj, 323 00, Česko",13.37418,Plzeň,,Plzeň 1
Střední Čechy,50.03235,0.0,MOL,,,cz,Česko,280 02,black,"MOL, Kolín - Pražská, 1058, Pražská, Kolín II, Kolín, okres Kolín, Střední Čechy, 280 02, Česko",15.17826,Kolín II,,
Košický kraj,48.74118,0.0,Slovnaft,,Košice,sk,Slovensko,040 01,black,"2854/4, Medzi mostami, Brody, Košice - mestská časť Džungľa, okres Košice I, Košice, Košický kraj, Východné Slovensko, 040 01, Slovensko",21.25949,Košice - mestská časť Džungľa,,okres Košice I
Střední Čechy,50.08311,36.5,KM-PRONA,,,cz,Česko,253 01,#009900,"1223, Dlouhá, Litovice, Hostivice, okres Praha-západ, Střední Čechy, 253 01, Česko",14.23729,Litovice,Dnes,
Střední Čechy,50.20824,0.0,Granta,,,cz,Česko,274 01,black,"GRANTA, D7, Netovice, Kvíc, Slaný, okres Kladno, Střední Čechy, 274 01, Česko",14.08839,,,
Severozápad,50.18864,0.0,EuroOil,,,cz,Česko,357 33,black,"595, T. G. Masaryka, Nádražní předměstí, Loket, okres Sokolov, Karlovarský kraj, Severozápad, 357 33, Česko",12.75138,Nádražní předměstí,,
województwo opolskie,50.31733,0.0,LOTOS,,,pl,Polska,48-340,black,"MOL, Prymasa Stefana Wyszyńskiego, Głuchołazy, gmina Głuchołazy, powiat nyski, województwo opolskie, 48-340, Polska",17.38903,,,
Střední Čechy,50.13244,0.0,MOL,,,cz,Česko,289 15,black,"MOL, D11, Velenka, okres Nymburk, Střední Čechy, 289 15, Česko",14.86179,Velenka,,
Střední Morava,49.10245,0.0,Trako,,,cz,Česko,763 31,black,"1397, Kloboucká, Brumov, Brumov-Bylnice, okres Zlín, Zlínský kraj, Střední Morava, 763 31, Česko",18.02595,Brumov,,
Praha,50.05147,33.9,Tank ONO,,Hlavní město Praha,cz,Česko,111 01,#009900,"225/76, Kutnohorská, Dolní Měcholupy, Praha, obvod Praha 10, Hlavní město Praha, Praha, 111 01, Česko",14.56726,Dolní Měcholupy,Dnes,obvod Praha 10
Moravskoslezsko,49.85269,0.0,EuroOil,,Ostrava,cz,Česko,702 72,black,"EuroOil Ostrava - Přívoz, Muglinovská, Muglinovská, Moravská Ostrava, Ostrava, okres Ostrava-město, Moravskoslezský kraj, Moravskoslezsko, 702 72, Česko",18.28295,Moravská Ostrava,,
,48.98068,36.5,EuroOil,,České Budějovice,cz,Česko,370 01,#009900,"676, Rudolfovská tř., Nové Vráto, České Budějovice 4, České Budějovice, okres České Budějovice, 370 01, Česko",14.50126,Nové Vráto,před 6 dny,
Jihovýchod,48.94155,0.0,VENA-TRADE,,,cz,Česko,696 71,black,"Hunsgas, 54, Blatnice pod Svatým Antonínkem, okres Hodonín, Jihomoravský kraj, Jihovýchod, 696 71, Česko",17.48039,Blatnice pod Svatým Antonínkem,,
Střední Morava,49.95868,0.0,Orlen,,,cz,Česko,787 01,black,"3108/2d, Jesenická, Dvořákovy sady, Šumperk, okres Šumperk, Olomoucký kraj, Střední Morava, 787 01, Česko",16.97478,Šumperk,,
Střední Čechy,50.22703,37.5,RoBiN OIL,,,cz,Česko,294 76,#009900,"D10, Skorkov, okres Mladá Boleslav, Střední Čechy, 294 76, Česko",14.72181,Skorkov,před 5 dny,
Severovýchod,50.32192,0.0,VENDYS & V,,,cz,Česko,503 04,black,"VENDYS&V, 611, Čáslavky, Černožice nad Labem, Černožice, okres Hradec Králové, Královéhradecký kraj, Severovýchod, 503 04, Česko",15.86968,Černožice nad Labem,,
Severozápad,50.71873,0.0,HERST,,,cz,Česko,417 81,black,"182, Moldava, okres Teplice, Ústecký kraj, Severozápad, 417 81, Česko",13.68686,,,
Bratislavský kraj,48.43127,0.0,Slovnaft,,,sk,Slovensko,901 01,black,"Fresh Corner, Pezinská, Malacky, okres Malacky, Bratislavský kraj, 901 01, Slovensko",17.03234,,,
Bayern,48.98319,0.0,GLOBUS,,,de,Deutschland,93073,black,"Globus Tankstelle, 4, Pommernstraße, KaufPark Neutraubling, Birkenfeld, Neutraubling, Landkreis Regensburg, Bayern, 93073, Deutschland",12.1916,Birkenfeld,,
Střední Čechy,50.10554,0.0,ROBIN OIL,,,cz,Česko,269 01,black,"U Hamru, Rakovník I, Rakovník, okres Rakovník, Střední Čechy, 269 01, Česko",13.75087,Rakovník I,,
Nitriansky kraj,48.11145,0.0,DaliOil,,,sk,Slovensko,935 84,black,"258, Tupá, okres Levice, Nitriansky kraj, Západné Slovensko, 935 84, Slovensko",18.88154,,,
Jihovýchod,49.70796,0.0,EuroOil,,,cz,Česko,592 02,black,"408, Partyzánská, Svratka, okres Žďár nad Sázavou, Kraj Vysočina, Jihovýchod, 592 02, Česko",16.0233,Svratka,,
,49.00448,0.0,Globus,,České Budějovice,cz,Česko,370 11,black,"Globus, 20, České Vrbné, České Budějovice, okres České Budějovice, 370 11, Česko",14.45119,,,
Praha,50.04378,0.0,MOL,,Hlavní město Praha,cz,Česko,147 00,black,"Modřanská, Braník, Praha, obvod Praha 4, Hlavní město Praha, Praha, 147 00, Česko",14.41135,Braník,,obvod Praha 4
Střední Čechy,50.47758,36.7,RoBiN OIL,,,cz,Česko,294 01,#009900,"610, Trenčín, Bakov nad Jizerou, Horka, Bakov nad Jizerou, okres Mladá Boleslav, Střední Čechy, 294 01, Česko",14.9508,Bakov nad Jizerou,Dnes,
Střední Čechy,50.14342,0.0,Mol,,,cz,Česko,272 01,black,"MOL, Kladno - Kročehlavská, Kročehlavská, Kročehlavy, Kladno, okres Kladno, Střední Čechy, 272 01, Česko",14.11272,Kročehlavy,,
Střední Čechy,50.22535,36.5,RoBiN OIL,,,cz,Česko,250 70,#009900,"Odolena Voda, Teplická, Odolena Voda, okres Praha-východ, Střední Čechy, 250 70, Česko",14.40245,Odolena Voda,před 4 dny,
województwo dolnośląskie,50.15844,0.0,ORLEN,,,pl,Polska,57-530,black,"33, Międzylesie, gmina Międzylesie, powiat kłodzki, województwo dolnośląskie, 57-530, Polska",16.67065,,,
,49.43919,0.0,ČERCHOVKA,,,cz,Česko,345 34,black,"Čerchovka, 189;195, Klenčí pod Čerchovem, okres Domažlice, Plzeňský kraj, 345 34, Česko",12.82531,Klenčí pod Čerchovem,,
,48.90753,0.0,Shell,,,cz,Česko,691 08,black,"Shell, 421, Bořetice u Hustopečí, Bořetice, okres Břeclav, Jihomoravský kraj, 691 08, Česko",16.84365,Bořetice u Hustopečí,,
,48.88452,0.0,Travel Free,,,cz,Česko,384 43,black,"Strážný CZ / D, 13, Strážný CZ / D, Silnice, Strážný, okres Prachatice, 384 43, Česko",13.70419,Silnice,,
Jihozápad,48.6524,33.9,TANK ONO,,,cz,Česko,382 72,#009900,"218, Dolní Dvořiště, okres Český Krumlov, Jihočeský kraj, Jihozápad, 382 72, Česko",14.45247,Dolní Dvořiště,Dnes,
Severovýchod,50.05483,0.0,Agro Žamberk a.s.,,,cz,Česko,561 63,black,"279, Nekoř, okres Ústí nad Orlicí, Pardubický kraj, Severovýchod, 561 63, Česko",16.53439,,,
,49.4293,0.0,Shell,,,cz,Česko,344 01,black,"543, Masarykova, Domažlice, okres Domažlice, Plzeňský kraj, 344 01, Česko",12.95988,Domažlice,,
,49.39582,0.0,"Bary, s.r.o.",,,cz,Česko,679 02,black,"366, Osvobození, Ráječko, okres Blansko, Jihomoravský kraj, 679 02, Česko",16.64375,Ráječko,,
,48.99248,0.0,MOL,,České Budějovice,cz,Česko,370 21,black,"Strakonická, České Budějovice 3, České Budějovice, okres České Budějovice, 370 21, Česko",14.46969,České Budějovice 3,,
Prešovský kraj,48.83614,0.0,Slovnaft,,,sk,Slovensko,082 03,black,"Janovík, D1, Šarišské Bohdanovce, okres Prešov, Prešovský kraj, 082 03, Slovensko",21.30291,,,
Praha,50.03742,0.0,MOL,,Hlavní město Praha,cz,Česko,141 00,black,"MOL, E 55;E 65, Roztyly, Chodov, Praha, obvod Praha 4, Hlavní město Praha, Praha, 141 00, Česko",14.48948,Praha,,obvod Praha 4
Praha,50.0397,37.6,Šafránka Praha,,Hlavní město Praha,cz,Česko,155 00,#009900,"Šafránka, Jeremiášova, Lužiny, Stodůlky, Praha, obvod Praha 5, Hlavní město Praha, Praha, 155 00, Česko",14.32826,Stodůlky,Dnes,obvod Praha 5
Střední Morava,49.4581,0.0,Mol,,,cz,Česko,750 02,black,"2898/10, Polní, Pod rybníky, Přerov, okres Přerov, Olomoucký kraj, Střední Morava, 750 02, Česko",17.43684,Přerov,,
Bayern,48.78946,0.0,GLOBUS,,,de,Deutschland,94447,black,"Globus, St 2124, Enzkofen, Pankofen, Plattling, Landkreis Deggendorf, Bayern, 94447, Deutschland",12.89845,Enzkofen,,
Severovýchod,49.95601,0.0,Shell,,,cz,Česko,537 05,black,"Shell, 1228, Dašická, V Hliníkách, Chrudim, okres Chrudim, Pardubický kraj, Severovýchod, 537 05, Česko",15.79925,Chrudim,,
,49.17722,0.0,D-Oil,,,cz,Česko,664 41,black,"La Vendetta, D1, Troubsko, Veselka, Troubsko, okres Brno-venkov, Jihomoravský kraj, 664 41, Česko",16.4979,Troubsko,,
Severozápad,50.31665,0.0,Orlen,,,cz,Česko,363 01,black,"Stop Cafe, Jáchymovská, Ostrov nad Ohří, Ostrov, okres Karlovy Vary, Karlovarský kraj, Severozápad, 363 01, Česko",12.94541,Ostrov nad Ohří,,
,48.92214,0.0,Chemis,,,cz,Česko,691 22,black,"Chemis Pasohlávky jih, 52, Pasohlávky, okres Brno-venkov, Jihomoravský kraj, 691 22, Česko",16.55027,Pasohlávky,,
Trenčiansky kraj,48.78036,0.0,SLOVNAFT,,,sk,Slovensko,971 01,black,"Slovnaft, 811/18, Rad L. N. Tolstého, Staré mesto, Prievidza, okres Prievidza, Trenčiansky kraj, Západné Slovensko, 971 01, Slovensko",18.62091,Staré mesto,,
Banskobystrický kraj,48.56874,0.0,Neznáma,,,sk,Slovensko,962 33,black,"Fresh Corner Restaurant, 700, Budča, okres Zvolen, Banskobystrický kraj, Stredné Slovensko, 962 33, Slovensko",19.06087,,,
,49.70837,0.0,F1 GAS,,Plzeň,cz,Česko,321 00,black,"507/173, Klatovská, Litice, Litice u Plzně, Plzeň 6-Litice, Plzeň, okres Plzeň-město, Plzeňský kraj, 321 00, Česko",13.35727,Litice,,Plzeň 6-Litice
Severozápad,50.1715,0.0,RoBiN OIL,,,cz,Česko,351 34,black,"105, Vojtanov, okres Cheb, Karlovarský kraj, Severozápad, 351 34, Česko",12.31458,,,
,49.58297,35.9,ecco,,,cz,Česko,334 01,#009900,"U Stadionu, Přeštice, okres Plzeň-jih, Plzeňský kraj, 334 01, Česko",13.32739,Přeštice,Včera,
województwo opolskie,50.32026,0.0,Moya,,,pl,Polska,48-340,black,"Orlen, Grunwaldzka, Osiedle Koszyka, Głuchołazy, gmina Głuchołazy, powiat nyski, województwo opolskie, 48-340, Polska",17.3873,,,
Bratislavský kraj,48.16453,0.0,SLOVNAFT,,Bratislava,sk,Slovensko,821 02,black,"Trnavská cesta, Ostredky, Bratislava, okres Bratislava II, Bratislava, Bratislavský kraj, 821 02, Slovensko",17.15233,Bratislava,,okres Bratislava II
Střední Čechy,50.20082,0.0,Zerogas Litava,,,cz,Česko,250 64,black,"397, 5. května, Měšice u Prahy, Měšice, okres Praha-východ, Střední Čechy, 250 64, Česko",14.51148,Měšice u Prahy,,
Severozápad,50.48485,0.0,RoBiN OIL,,,cz,Česko,430 00,black,"RoBiN OIL Chomutov, 13, Písečná, Chomutov I, Chomutov, okres Chomutov, Ústecký kraj, Severozápad, 430 00, Česko",13.43789,Písečná,,
,48.79658,0.0,MERLIN plus,,,cz,Česko,691 56,black,"Bed & Parking Eurobit, 55, Hrušky, okres Břeclav, Jihomoravský kraj, 691 56, Česko",16.96297,Hrušky,,
Severozápad,50.32938,0.0,K Oil křeček,,,cz,Česko,358 01,black,"Kpt. Jaroše, Kraslice, Krásná, Kraslice, okres Sokolov, Karlovarský kraj, Severozápad, 358 01, Česko",12.5055,Kraslice,,
Jihovýchod,49.18762,37.9,EuroOil,,Brno,cz,Česko,603 00,#999900,"EuroOil Brno - výstaviště, Křížkovského, Křížkovského, Pisárky, Brno, okres Brno-město, Jihomoravský kraj, Jihovýchod, 603 00, Česko",16.58735,Pisárky,před 9 dny,
,48.76869,0.0,Zaris,,,cz,Česko,671 24,black,"grill point, 38, Chvalovice, okres Znojmo, Jihomoravský kraj, 671 24, Česko",16.06967,Chvalovice,,
,49.37594,0.0,MOL,,,cz,Česko,391 01,black,"MOL, U E55, Sezimovo Ústí Ⅱ, Sezimovo Ústí, okres Tábor, 391 01, Česko",14.69403,Sezimovo Ústí Ⅱ,,
Moravskoslezsko,49.8595,0.0,MOL,,Ostrava,cz,Česko,712 00,black,"MOL, Ostrava - Bohumínská, Orlovská, Muglinov, Ostrava, okres Ostrava-město, Moravskoslezský kraj, Moravskoslezsko, 712 00, Česko",18.2944,Muglinov,,
Severozápad,50.99309,35.9,Robin OIL,,,cz,Česko,407 80,#009900,"26510, Vilémov u Šluknova, Dolina, Vilémov, okres Děčín, Ústecký kraj, Severozápad, 407 80, Česko",14.3281,Vilémov u Šluknova,před 3 dny,
Moravskoslezsko,49.70919,33.9,Tank Ono,,,cz,Česko,742 13,#009900,"464, Butovice, Studénka, okres Nový Jičín, Moravskoslezský kraj, Moravskoslezsko, 742 13, Česko",18.04195,Butovice,Dnes,
,49.58437,0.0,ORI,,,cz,Česko,,black,"Železná u Smolova, Bělá nad Radbuzou, okres Domažlice, Plzeňský kraj, Česko",12.58051,,,
,45.54015,0.0,OMV,,,si,Slovenija,6000,black,"Počivališče Koper, Istrska cesta, Olmo, Koper / Capodistria (naselje), Koper / Capodistria, Upravna enota Koper / Unità amministrativa Capodistria, 6000, Slovenija",13.72613,Olmo,,
Praha,50.03607,0.0,MOL,,Hlavní město Praha,cz,Česko,141 00,black,"MOL, Türkova, U Nové dálnice, Chodovec, Chodov, Praha, obvod Praha 4, Hlavní město Praha, Praha, 141 00, Česko",14.49267,Praha,,obvod Praha 4
Střední Čechy,49.67063,0.0,DAVO OiL s.r.o.,,,cz,Česko,259 01,black,"DAVO CAR s.r.o., 3, Olbramovice Městečko, Olbramovice u Votic, Veselka, Olbramovice, okres Benešov, Střední Čechy, 259 01, Česko",14.63834,Olbramovice u Votic,,
Severozápad,50.81152,41.5,F1 Gas,,,cz,Česko,403 37,#009900,"Free1 GAS Petrovice, 248, Petrovice u Chabařovic, Petrovice, okres Ústí nad Labem, Ústecký kraj, Severozápad, 403 37, Česko",13.98245,Petrovice u Chabařovic,před 3 dny,
Praha,50.11939,37.9,RoBiN OIL,,Hlavní město Praha,cz,Česko,197 00,#009900,"Robin Oil, Novopacká, Hloubětín, Praha, obvod Praha 9, Hlavní město Praha, Praha, 197 00, Česko",14.55555,Hloubětín,před 4 dny,obvod Praha 9
Severovýchod,50.54418,0.0,KM-PRONA,,,cz,Česko,549 54,black,"KM-Prona, Police nad Metují, Ostašská, Čukotka, Velká Ledhuje, Police nad Metují, okres Náchod, Královéhradecký kraj, Severovýchod, 549 54, Česko",16.23122,Velká Ledhuje,,
Jihozápad,49.78623,36.9,RoBiN OIL,,,cz,Česko,338 05,#009900,"D5, Mýto v Čechách, Mýto, okres Rokycany, Plzeňský kraj, Jihozápad, 338 05, Česko",13.72043,Mýto v Čechách,Dnes,
Severozápad,50.22091,0.0,F1,,,cz,Česko,352 01,black,"Aš, okres Cheb, Karlovarský kraj, Severozápad, 352 01, Česko",12.19079,Aš,,
Střední Morava,49.20371,0.0,EuroBit,,,cz,Česko,765 02,black,"Unicorn, Zlínská, Kvítkovice u Otrokovic, Otrokovice, okres Zlín, Zlínský kraj, Střední Morava, 765 02, Česko",17.56188,Kvítkovice u Otrokovic,,
,49.08197,0.0,Orlen ,,,cz,Česko,380 01,black,"Stop Cafe, Hradecká, Péráček, Dačice, okres Jindřichův Hradec, 380 01, Česko",15.41981,Péráček,,
Střední Čechy,50.14353,0.0,KM-PRONA,,,cz,Česko,439 86,black,"606, Kolešov, okres Rakovník, Ústecký kraj, Střední Čechy, 439 86, Česko",13.49027,Kolešov,,
Střední Čechy,50.08735,36.2,RoBiN OIL,,,cz,Česko,273 51,#009900,"RoBiN OIL Unhošť, Karlovarská, Unhošť, okres Kladno, Střední Čechy, 273 51, Česko",14.12117,Unhošť,Dnes,
,49.74723,36.9,AVIA,,Plzeň,cz,Česko,312 00,#999900,"1162/62, Rokycanská, Lobzy, Plzeň 4, Plzeň, okres Plzeň-město, Plzeňský kraj, 312 00, Česko",13.41944,Lobzy,před 7 dny,Plzeň 4
Severozápad,50.50864,0.0,Shell,,,cz,Česko,431 82,black,"Shell, Komotauer Strauße, Hora Svatého Šebestiána, Nová Ves, Hora Svatého Šebestiána, okres Chomutov, Ústecký kraj, Severozápad, 431 82, Česko",13.25286,Hora Svatého Šebestiána,,
Severovýchod,50.07455,0.0,MOL,,,cz,Česko,534 01,black,"MOL, 1097, Hradecká, Podhráz, Holice v Čechách, Podlesí, Holice, okres Pardubice, Pardubický kraj, Severovýchod, 534 01, Česko",15.98171,Podhráz,,
Střední Čechy,50.2065,39.9,MOL,,,cz,Česko,250 67,#009900,"D8, Klíčany, okres Praha-východ, Střední Čechy, 250 67, Česko",14.43602,Klíčany,před 5 dny,
,48.91252,33.9,TANK ONO,,,cz,Česko,384 42,#009900,"Řasnice, Strážný, okres Prachatice, 384 42, Česko",13.76194,,Dnes,
Střední Čechy,50.22807,33.9,TANK ONO,,,cz,Česko,250 72,#009900,"Tank Ono - ČS Kojetice-Tůmovka, Tůmovka, Předboj, okres Praha-východ, Střední Čechy, 250 72, Česko",14.49399,Předboj,Dnes,
Praha,50.13318,37.9,RoBiN OIL,,Hlavní město Praha,cz,Česko,182 00,#009900,"Smyčka Vozovna Kobylisy, Kobylisy, Praha, obvod Praha 8, Hlavní město Praha, Praha, 182 00, Česko",14.45384,Kobylisy,před 4 dny,obvod Praha 8
Jihovýchod,49.18343,33.9,Tank ONO,,Brno,cz,Česko,627 00,#009900,"1173/1b, Hviezdoslavova, Slatina, Brno, okres Brno-město, Jihomoravský kraj, Jihovýchod, 627 00, Česko",16.6737,Slatina,Dnes,
Střední Morava,49.95992,0.0,Shell,,,cz,Česko,787 01,black,"2846/1c, Jesenická, Dvořákovy sady, Šumperk, okres Šumperk, Olomoucký kraj, Střední Morava, 787 01, Česko",16.97584,Šumperk,,
Střední Morava,49.40327,0.0,ČS Kelčice,,,cz,Česko,798 08,black,"140, Kelčice, Vranovice-Kelčice, okres Prostějov, Olomoucký kraj, Střední Morava, 798 08, Česko",17.10617,,,
Košický kraj,48.941,0.0,Slovnaft,,,sk,Slovensko,052 01,black,"2248/32, Markušovská cesta, Sídlisko Východ, Spišská Nová Ves, okres Spišská Nová Ves, Košický kraj, Východné Slovensko, 052 01, Slovensko",20.57894,,,
Trenčiansky kraj,48.62711,0.0,Shell,,,sk,Slovensko,958 01,black,"Shell, Nitrianska, Centrum-Baťovany, Partizánske, okres Partizánske, Trenčiansky kraj, Západné Slovensko, 958 01, Slovensko",18.36265,Centrum-Baťovany,,
Severovýchod,49.79019,0.0,Eurobit,,,cz,Česko,539 52,black,"Eurobit, 5. května, Trhová Kamenice, okres Chrudim, Pardubický kraj, Severovýchod, 539 52, Česko",15.81296,Trhová Kamenice,,
Tirol,47.47972,0.0,AGIP,,,at,Österreich,6391,black,"4, Spielbergstraße, Friedenau, Fieberbrunn, Bezirk Kitzbühel, Tirol, 6391, Österreich",12.53867,,,
Severozápad,50.6836,33.9,TANK ONO,,Ústí nad Labem,cz,Česko,403 40,#009900,"Božtěšická, Skorotice, Skorotice u Ústí nad Labem, Ústí nad Labem, okres Ústí nad Labem, Ústecký kraj, Severozápad, 403 40, Česko",14.01618,Skorotice,Dnes,
Severovýchod,50.22327,0.0,KM-PRONA,,,cz,Česko,504 01,black,"111, Zábědov, Nový Bydžov, okres Hradec Králové, Královéhradecký kraj, Severovýchod, 504 01, Česko",15.48051,Zábědov,,
Severozápad,50.40946,0.0,OMV,,,cz,Česko,362 62,black,"199, Boží Dar, okres Karlovy Vary, Karlovarský kraj, Severozápad, 362 62, Česko",12.92827,,,
